,test_name,model_arch,transforms,normalized,weight_decay,split_num,AUROC_8,AUROC_9,error_rate_8,error_rate_9,train_df
396,resnet50_0.5_modified_True,resnet50,modified,True,0.5,2,0.75,0.6875,0.375,0.375,"   epoch  train_loss  valid_loss  error_rate   AUROC  time
0      0    0.973405    0.618741       0.250  0.7500   NaN
1      1    1.115296    1.064173       0.625  0.4375   NaN
2      2    1.088815    1.467991       0.625  0.4375   NaN
3      3    1.071978    0.963108       0.375  0.4375   NaN
4      4    1.124670    0.825325       0.500  0.5000   NaN
5      5    1.031426    0.860579       0.625  0.5000   NaN
6      6    0.957970    0.817168       0.500  0.6250   NaN
7      7    0.868882    0.741250       0.375  0.7500   NaN
8      8    0.810497    0.810808       0.375  0.6875   NaN"
397,resnet50_0.5_modified_True,resnet50,modified,True,0.5,3,0.8125,0.625,0.5,0.375,"   epoch  train_loss  valid_loss  error_rate   AUROC  time
0      0    1.108723    0.984806       0.625  0.0000   NaN
1      1    1.150854    0.829059       0.375  0.6250   NaN
2      2    0.951232    0.739777       0.375  0.6875   NaN
3      3    0.970465    0.504294       0.250  0.8750   NaN
4      4    1.045189    0.414351       0.250  0.9375   NaN
5      5    0.936103    0.586283       0.375  0.6875   NaN
6      6    0.958550    0.602250       0.500  0.6250   NaN
7      7    0.946608    0.575662       0.500  0.8125   NaN
8      8    0.843186    0.636821       0.375  0.6250   NaN"
398,resnet50_0.5_modified_True,resnet50,modified,True,0.5,4,0.6875,0.625,0.375,0.25,"   epoch  train_loss  valid_loss  error_rate   AUROC  time
0      0    0.997171    1.068570       0.500  0.4375   NaN
1      1    1.067738    0.556799       0.375  0.7500   NaN
2      2    1.130703    0.621815       0.375  0.7500   NaN
3      3    0.994222    0.912723       0.375  0.7500   NaN
4      4    0.980899    0.660380       0.375  0.8750   NaN
5      5    0.917369    0.665306       0.375  0.6875   NaN
6      6    0.856237    0.677716       0.375  0.8750   NaN
7      7    0.797324    0.708435       0.375  0.6875   NaN
8      8    0.811008    0.708631       0.250  0.6250   NaN"
399,resnet50_0.5_modified_True,resnet50,modified,True,0.5,5,0.5,0.583333,0.571429,0.28571399999999997,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    1.034506    0.624272    0.428571  0.666667   NaN
1      1    0.883262    0.937420    0.285714  0.500000   NaN
2      2    0.922822    1.219946    0.714286  0.416667   NaN
3      3    0.899715    1.022359    0.428571  0.583333   NaN
4      4    0.915008    1.050368    0.571429  0.500000   NaN
5      5    0.878863    0.861514    0.285714  0.583333   NaN
6      6    0.888515    0.762793    0.285714  0.583333   NaN
7      7    0.915855    0.780452    0.571429  0.500000   NaN
8      8    0.836178    0.777963    0.285714  0.583333   NaN"
400,resnet50_0.5_modified_True,resnet50,modified,True,0.5,1,0.6875,0.5,0.375,0.375,"   epoch  train_loss  valid_loss  error_rate   AUROC  time
0      0    1.023071    1.077852       0.625  0.3125   NaN
1      1    1.069535    1.003146       0.500  0.5000   NaN
2      2    1.008584    1.108681       0.750  0.3750   NaN
3      3    1.115773    1.807046       0.500  0.5000   NaN
4      4    1.067134    1.223790       0.375  0.4375   NaN
5      5    0.957606    1.110185       0.500  0.4375   NaN
6      6    0.901653    0.871484       0.250  0.6875   NaN
7      7    0.889311    0.965671       0.375  0.6875   NaN
8      8    0.922644    0.800173       0.375  0.5000   NaN"
401,resnet50_0.5_modified_True,resnet50,modified,True,0.5,2,0.5,0.3125,0.375,0.625,"   epoch  train_loss  valid_loss  error_rate   AUROC  time
0      0    0.922261    0.967857       0.625  0.3125   NaN
1      1    0.921314    1.062588       0.500  0.1250   NaN
2      2    0.886170    1.695137       0.875  0.1250   NaN
3      3    0.839528    1.488812       0.625  0.1875   NaN
4      4    0.907739    1.126631       0.500  0.3750   NaN
5      5    0.877029    0.862759       0.500  0.3750   NaN
6      6    0.855420    0.868846       0.500  0.3125   NaN
7      7    0.771486    0.784928       0.375  0.5000   NaN
8      8    0.772045    0.809890       0.625  0.3125   NaN"
402,resnet50_0.5_modified_True,resnet50,modified,True,0.5,3,1.0,1.0,0.25,0.25,"   epoch  train_loss  valid_loss  error_rate   AUROC  time
0      0    1.146319    0.583260       0.250  0.9375   NaN
1      1    1.009650    0.319202       0.125  1.0000   NaN
2      2    0.999387    0.222900       0.000  1.0000   NaN
3      3    0.977058    0.507314       0.375  0.9375   NaN
4      4    0.985986    0.652160       0.375  0.9375   NaN
5      5    0.942820    0.326598       0.125  1.0000   NaN
6      6    1.008150    0.399279       0.250  1.0000   NaN
7      7    0.959432    0.320813       0.250  1.0000   NaN
8      8    0.917705    0.404988       0.250  1.0000   NaN"
403,resnet50_0.5_modified_True,resnet50,modified,True,0.5,4,0.5625,0.5625,0.5,0.625,"   epoch  train_loss  valid_loss  error_rate   AUROC  time
0      0    0.792320    0.941433       0.375  0.5625   NaN
1      1    0.930725    1.515820       0.500  0.5000   NaN
2      2    1.122892    0.754106       0.375  0.6250   NaN
3      3    1.038426    1.714689       0.500  0.4375   NaN
4      4    1.060597    1.372166       0.500  0.2500   NaN
5      5    1.005621    0.862754       0.625  0.7500   NaN
6      6    0.906067    1.077503       0.625  0.5625   NaN
7      7    0.856045    1.149226       0.500  0.5625   NaN
8      8    0.867694    1.118137       0.625  0.5625   NaN"
404,resnet50_0.5_modified_True,resnet50,modified,True,0.5,5,0.583333,0.5,0.571429,0.571429,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    1.075367    0.735546    0.714286  0.500000   NaN
1      1    1.064805    1.649029    0.571429  0.250000   NaN
2      2    1.080574    1.356311    0.714286  0.333333   NaN
3      3    0.967555    1.206555    0.857143  0.333333   NaN
4      4    0.936131    1.011453    0.571429  0.333333   NaN
5      5    0.906374    0.996310    0.571429  0.500000   NaN
6      6    0.857248    0.835884    0.571429  1.000000   NaN
7      7    0.814516    1.022851    0.571429  0.583333   NaN
8      8    0.776527    0.932096    0.571429  0.500000   NaN"
405,resnet50_0.5_None_False,resnet50,None,False,0.5,1,0.625,0.5625,0.375,0.5,"   epoch  train_loss  valid_loss  error_rate   AUROC  time
0      0    1.048560    1.030780       0.625  0.3750   NaN
1      1    1.078331    1.318495       0.625  0.5000   NaN
2      2    0.851907    0.511831       0.250  0.8750   NaN
3      3    0.731117    0.691790       0.375  0.8125   NaN
4      4    0.668450    0.728530       0.375  0.8125   NaN
5      5    0.703277    0.837651       0.375  0.5000   NaN
6      6    0.687110    0.944325       0.500  0.5000   NaN
7      7    0.657213    0.906806       0.375  0.6250   NaN
8      8    0.626365    0.846870       0.500  0.5625   NaN"
406,resnet50_0.5_None_False,resnet50,None,False,0.5,2,0.625,0.75,0.375,0.375,"   epoch  train_loss  valid_loss  error_rate   AUROC  time
0      0    0.936741    1.061151       0.500  0.3125   NaN
1      1    1.005839    0.583413       0.125  0.7500   NaN
2      2    0.972697    0.454578       0.375  0.8125   NaN
3      3    0.882695    0.710037       0.375  0.7500   NaN
4      4    0.854691    0.564525       0.375  0.8750   NaN
5      5    0.798693    0.597141       0.500  0.6250   NaN
6      6    0.719932    0.615873       0.375  0.6875   NaN
7      7    0.698262    0.572771       0.375  0.6250   NaN
8      8    0.664953    0.568033       0.375  0.7500   NaN"
407,resnet50_0.5_None_False,resnet50,None,False,0.5,3,0.375,0.375,0.5,0.5,"   epoch  train_loss  valid_loss  error_rate   AUROC  time
0      0    0.879994    0.651473       0.375  0.6250   NaN
1      1    0.937684    1.131575       0.500  0.7500   NaN
2      2    0.875633    1.215008       0.375  0.4375   NaN
3      3    0.726620    1.067981       0.625  0.4375   NaN
4      4    0.706847    0.986374       0.375  0.5625   NaN
5      5    0.731944    1.138622       0.500  0.4375   NaN
6      6    0.706646    1.190921       0.500  0.4375   NaN
7      7    0.666151    1.041711       0.500  0.3750   NaN
8      8    0.626979    1.108846       0.500  0.3750   NaN"
408,resnet50_0.5_None_False,resnet50,None,False,0.5,4,0.4375,0.375,0.5,0.375,"   epoch  train_loss  valid_loss  error_rate   AUROC  time
0      0    1.009421    0.993979       0.750  0.1250   NaN
1      1    0.987807    1.112343       0.625  0.4375   NaN
2      2    0.943203    0.947607       0.500  0.3750   NaN
3      3    0.835873    1.223593       0.625  0.1875   NaN
4      4    0.763429    1.000781       0.500  0.4375   NaN
5      5    0.647416    0.963677       0.375  0.3750   NaN
6      6    0.594064    1.066110       0.625  0.3125   NaN
7      7    0.597031    1.089443       0.500  0.4375   NaN
8      8    0.636356    0.980596       0.375  0.3750   NaN"
409,resnet50_0.5_None_False,resnet50,None,False,0.5,5,0.583333,0.583333,0.28571399999999997,0.428571,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    1.143920    0.876605    0.714286  0.500000   NaN
1      1    1.077999    1.029039    0.428571  0.416667   NaN
2      2    1.117344    0.611225    0.285714  0.833333   NaN
3      3    0.993503    0.826107    0.571429  0.583333   NaN
4      4    0.883782    0.642882    0.428571  0.750000   NaN
5      5    0.789542    0.761374    0.571429  0.666667   NaN
6      6    0.720422    0.679874    0.285714  0.666667   NaN
7      7    0.715787    0.682372    0.285714  0.583333   NaN
8      8    0.683974    0.685677    0.428571  0.583333   NaN"
410,resnet50_0.5_modified_False,resnet50,modified,False,0.5,1,0.5,0.375,0.625,0.5,"   epoch  train_loss  valid_loss  error_rate   AUROC  time
0      0    1.095736    1.121578       0.500  0.6250   NaN
1      1    1.122877    1.725147       0.625  0.5000   NaN
2      2    1.076866    1.485966       0.625  0.3750   NaN
3      3    1.013943    1.072533       0.625  0.6250   NaN
4      4    0.960020    0.766647       0.500  0.5625   NaN
5      5    0.904373    0.786432       0.625  0.5625   NaN
6      6    0.919041    0.898421       0.500  0.4375   NaN
7      7    0.875881    0.918728       0.625  0.5000   NaN
8      8    0.838641    0.951907       0.500  0.3750   NaN"
411,resnet50_0.5_modified_False,resnet50,modified,False,0.5,2,0.5,0.375,0.625,0.625,"   epoch  train_loss  valid_loss  error_rate   AUROC  time
0      0    1.066977    0.649509       0.375  0.6875   NaN
1      1    1.060822    1.320486       0.750  0.3750   NaN
2      2    1.052534    0.876157       0.625  0.5000   NaN
3      3    1.011306    0.828626       0.375  0.4375   NaN
4      4    0.949893    0.901574       0.500  0.4375   NaN
5      5    0.843559    0.796113       0.500  0.4375   NaN
6      6    0.800443    0.770497       0.500  0.5000   NaN
7      7    0.746315    0.912361       0.625  0.5000   NaN
8      8    0.735490    0.908773       0.625  0.3750   NaN"
412,resnet50_0.5_modified_False,resnet50,modified,False,0.5,3,0.5,1.0,0.5,0.5,"   epoch  train_loss  valid_loss  error_rate   AUROC  time
0      0    0.843464    0.813836       0.625  0.5625   NaN
1      1    1.026428    0.600568       0.375  1.0000   NaN
2      2    0.867110    0.324122       0.125  1.0000   NaN
3      3    0.957425    0.576878       0.500  0.8125   NaN
4      4    0.844534    0.604951       0.375  0.8750   NaN
5      5    0.845592    0.543112       0.375  0.8125   NaN
6      6    0.851617    0.663485       0.625  0.6250   NaN
7      7    0.753933    0.736504       0.500  0.5000   NaN
8      8    0.730906    0.653895       0.500  1.0000   NaN"
413,resnet50_0.5_modified_False,resnet50,modified,False,0.5,4,0.6875,0.5625,0.375,0.5,"   epoch  train_loss  valid_loss  error_rate   AUROC  time
0      0    1.101279    0.750345       0.625  0.3125   NaN
1      1    1.055663    1.030740       0.500  0.6875   NaN
2      2    0.987867    0.960565       0.625  0.5625   NaN
3      3    0.929285    1.090977       0.500  0.6875   NaN
4      4    0.879290    0.938935       0.500  0.6875   NaN
5      5    0.833652    0.732682       0.500  0.8125   NaN
6      6    0.799592    0.968468       0.500  0.5000   NaN
7      7    0.821346    0.899696       0.375  0.6875   NaN
8      8    0.805169    1.113166       0.500  0.5625   NaN"
414,resnet50_0.5_modified_False,resnet50,modified,False,0.5,5,0.333333,0.25,0.571429,0.571429,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    0.905615    0.836893    0.571429  0.333333   NaN
1      1    0.859867    0.759714    0.285714  0.666667   NaN
2      2    0.960599    1.235870    0.714286  0.500000   NaN
3      3    0.954283    0.796740    0.571429  0.416667   NaN
4      4    0.891611    0.740443    0.714286  0.416667   NaN
5      5    0.867554    0.934567    0.428571  0.250000   NaN
6      6    0.782306    0.856483    0.714286  0.333333   NaN
7      7    0.808181    0.935148    0.571429  0.333333   NaN
8      8    0.748104    1.003704    0.571429  0.250000   NaN"
415,resnet50_0.5_modified_False,resnet50,modified,False,0.5,1,0.875,0.875,0.125,0.375,"   epoch  train_loss  valid_loss  error_rate   AUROC  time
0      0    0.652645    0.785582       0.500  0.4375   NaN
1      1    1.264194    1.269051       0.500  0.4375   NaN
2      2    1.051926    0.638050       0.250  0.7500   NaN
3      3    1.010813    0.643880       0.375  0.6875   NaN
4      4    0.898083    0.543217       0.500  0.8125   NaN
5      5    0.908830    0.439506       0.125  0.8750   NaN
6      6    0.904920    0.458433       0.375  0.8750   NaN
7      7    0.813604    0.464793       0.125  0.8750   NaN
8      8    0.774455    0.495961       0.375  0.8750   NaN"
416,resnet50_0.5_modified_False,resnet50,modified,False,0.5,2,0.8125,0.75,0.25,0.375,"   epoch  train_loss  valid_loss  error_rate   AUROC  time
0      0    0.846624    0.678720       0.375  0.4375   NaN
1      1    1.260861    0.729657       0.250  0.6250   NaN
2      2    1.283030    0.736930       0.500  0.6250   NaN
3      3    1.032451    0.917861       0.625  0.5000   NaN
4      4    0.913921    0.767586       0.500  0.6250   NaN
5      5    0.890227    0.542276       0.250  0.8125   NaN
6      6    0.887643    0.637846       0.125  0.7500   NaN
7      7    0.950303    0.637275       0.250  0.8125   NaN
8      8    0.970595    0.579050       0.375  0.7500   NaN"
417,resnet50_0.5_modified_False,resnet50,modified,False,0.5,3,0.5,0.5625,0.5,0.5,"   epoch  train_loss  valid_loss  error_rate   AUROC  time
0      0    1.094120    0.848111       0.500  0.6250   NaN
1      1    1.055969    0.757388       0.375  0.5625   NaN
2      2    0.934043    0.877171       0.500  0.6875   NaN
3      3    0.979280    0.967750       0.375  0.5625   NaN
4      4    0.902542    0.940831       0.375  0.5625   NaN
5      5    0.848861    0.853331       0.500  0.5625   NaN
6      6    0.834416    1.006247       0.625  0.5000   NaN
7      7    0.858261    0.854727       0.500  0.5000   NaN
8      8    0.869371    0.885523       0.500  0.5625   NaN"
418,resnet50_0.5_modified_False,resnet50,modified,False,0.5,4,0.375,0.5,0.5,0.625,"   epoch  train_loss  valid_loss  error_rate   AUROC  time
0      0    0.970205    0.872994       0.500  0.2500   NaN
1      1    1.145899    1.218046       0.500  0.8125   NaN
2      2    1.095866    0.909808       0.375  0.6250   NaN
3      3    1.071374    0.945172       0.625  0.5000   NaN
4      4    0.972831    0.938880       0.625  0.5625   NaN
5      5    0.933430    1.277122       0.500  0.5000   NaN
6      6    0.860129    1.292194       0.625  0.5000   NaN
7      7    0.836245    1.221650       0.500  0.3750   NaN
8      8    0.840943    1.146130       0.625  0.5000   NaN"
419,resnet50_0.5_modified_False,resnet50,modified,False,0.5,5,0.666667,0.666667,0.428571,0.428571,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    0.771510    0.898674    0.571429  0.000000   NaN
1      1    0.917856    0.680610    0.428571  0.916667   NaN
2      2    1.009681    0.544457    0.142857  0.916667   NaN
3      3    0.920029    0.942273    0.428571  0.500000   NaN
4      4    0.893392    0.485758    0.428571  0.833333   NaN
5      5    0.791568    0.792402    0.428571  0.916667   NaN
6      6    0.800480    0.710815    0.285714  0.916667   NaN
7      7    0.818502    0.830210    0.428571  0.666667   NaN
8      8    0.766797    0.823779    0.428571  0.666667   NaN"
